pair_id,source,split_pair,canonical_label,sample_id_a,sample_id_b,session_id_a,session_id_b,frame_id_a,frame_id_b,weak_label_a,weak_label_b,model_probability_a,model_probability_b,centroid_distance,size_distance,same_weak_label,pair_reason,artifact_reference_a,artifact_reference_b,human_same_object_label,human_pair_notes,reviewer_priority,evidence_status,review_hint,semantic_evidence_status,semantic_mapping_reason_a,semantic_mapping_reason_b,semantic_hint,semantic_hint_categories,source_semantic_path_a,source_semantic_path_b,semantic_review_note
p194_pair_00053,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,0,0,0.0,0.0,18.613775,57.723479,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/forklift_005_overlay.png,,,8,existing,"Priority basis: dynamic_category,centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,dynamic_or_non_static_like,fork_truck,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00510,same_day,train|train,barrier,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_003,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_004,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,1,1,0.676219,0.960283,23.552239,48.0,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/barrier_003_overlay.png,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/frontend_output/barrier_004_overlay.png,,,157,existing,"Priority basis: train_coverage,centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,dynamic_or_non_static_like+static_like,misc_static_feature;pylon_cone,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_2.zip::Aisle_CCW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CCW_Run_1.zip::Aisle_CCW_Run_1/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00496,cross_day,train|train,work table,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_007,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,1,1,0.999967,0.99996,41.171227,15.620499,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/work_table_007_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/work_table_007_overlay.png,,,153,existing,"Priority basis: train_coverage,centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,misc_static_feature;fixed_machinery,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00209,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007_001,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW_000007,1,1,0.957705,0.994414,42.205511,13.601471,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CCW/frontend_output/work_table_001_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Straight_CW/frontend_output/work_table_001_overlay.png,,,59,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,misc_static_feature;fixed_machinery,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00261,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_004,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,1,1,0.999983,0.999995,41.815475,18.0,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/warehouse_rack_004_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/warehouse_rack_006_overlay.png,,,75,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,rack_shelf,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Straight_CW.zip::Hallway_Straight_CW/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00428,cross_day,train|train,forklift,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_001,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_006,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007,0,0,0.0,0.0,23.228456,55.785303,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/forklift_001_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2/frontend_output/forklift_006_overlay.png,,,105,existing,"Priority basis: dynamic_category,train_coverage,centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,dynamic_or_non_static_like,fork_truck,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_2.zip::Aisle_CW_Run_2/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00457,cross_day,train|train,barrier,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_001,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_002,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,1,1,0.999997,0.999995,43.483018,17.204651,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/barrier_001_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/barrier_002_overlay.png,,,132,existing,"Priority basis: train_coverage,centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,dynamic_or_non_static_like+static_like,misc_static_feature;pylon_cone,"data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Aisle_CW_Run_1.zip::Aisle_CW_Run_1/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00191,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,1,1,0.999998,0.999997,49.140021,10.440307,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/work_table_003_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/work_table_006_overlay.png,,,51,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,misc_static_feature;fixed_machinery,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000001.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00200,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_006,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,1,1,0.999998,0.999997,49.140021,10.440307,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/work_table_003_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/work_table_006_overlay.png,,,56,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,misc_static_feature;fixed_machinery,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_left/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_left/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_color_right/000001.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Straight_CCW.zip::Hallway_Straight_CCW/segmentation_greyscale_right/000001.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00265,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_008,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,1,1,0.999988,0.999977,46.848016,15.231546,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/warehouse_rack_008_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/warehouse_rack_006_overlay.png,,,78,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,rack_shelf,"data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 23, 2022/Hallway_Full_CW.zip::Hallway_Full_CW/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
p194_pair_00268,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_008,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,1,1,0.999988,0.999977,46.848016,15.231546,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/warehouse_rack_008_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/warehouse_rack_006_overlay.png,,,82,existing,"Priority basis: centroid_separation,size_separation. Compare the two visual artifacts for the same physical object; do not copy weak labels or geometry proxies.",matched_torwic_segmentation_pair,session_date_route_frame_member_match,session_date_route_frame_member_match,static_like,rack_shelf,"data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Oct. 12, 2022/Hallway_Full_CW_Run_2.zip::Hallway_Full_CW_Run_2/segmentation_greyscale_right/000007.png","data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_color_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_greyscale_left/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_color_right/000007.png;data/TorWIC_SLAM_Dataset/Jun. 15, 2022/Hallway_Full_CCW.zip::Hallway_Full_CCW/segmentation_greyscale_right/000007.png",Auxiliary reviewer evidence only; compare visual evidence and leave human labels blank until review.
